id;ano;mes;semana_operativa;data_inicio;data_fim;ena_bruta_mw_se;ena_bruta_mw_s;ena_bruta_mw_ne;ena_bruta_mw_n;ena_bruta_mlt_se;ena_bruta_mlt_s;ena_bruta_mlt_ne;ena_bruta_mlt_n;ena_arm_mw_se;ena_arm_mw_s;ena_arm_mw_ne;ena_arm_mw_n;ena_arm_mlt_se;ena_arm_mlt_s;ena_arm_mlt_ne;ena_arm_mlt_n;vol_ena_arm_mlt_se;vol_ena_arm_mlt_s;vol_ena_arm_mlt_ne;vol_ena_arm_mlt_n;dias_contabilizados
1256;2001;9;11;2001-09-08;2001-09-14;11288;4898.57142857143;2012.28571428571;1028.57142857143;75.0671419428571;69.4757145485714;68.0400003714286;79.6928569257143;11262.5714285714;4864.28571428571;2012.28571428571;1025.14285714286;74.8985726514286;68.9885722585714;68.0400003714286;79.4271436428571;3.47418839675692;2.5495841508537;10.3756599607625;1.63798511060563;7
1255;2001;9;12;2001-09-15;2001-09-21;13240;4278;1965.28571428571;1068.57142857143;88.0485709071429;60.67571422;66.4500002185714;82.7914287;13194;4212;1963.71428571429;1065.42857142857;87.7414289185714;59.7385722585714;66.3971426842857;82.5485709042857;7.92654108152435;11.9292603163251;0.379769060539452;2.18329722291857;7
1254;2001;9;13;2001-09-22;2001-09-28;13848.5714285714;4985.85714285714;1927.57142857143;1032.71428571429;92.0942862385714;70.7142851685714;65.1742847971429;80.0128555285714;13777.4285714286;4936.28571428571;1926.85714285714;1032.71428571429;91.6214283514286;70.0114288357143;65.1514282214286;80.0128555285714;5.05710198795884;24.0911876051016;0.365397124441738;3.89649290416707;7
1253;2001;9;14;2001-09-29;2001-10-05;18508;24654.5714285714;1897;1096.14285714286;107.901428222857;301.71999904;60.8271424414286;78.6185716914286;18448.2857142857;19887.8571428571;1897;1096.14285714286;107.55428641;245.147142682857;60.8271424414286;78.6185716914286;12.6443524280556;56.3689002247397;2.7634082310836;6.73892344774954;7
1252;2001;10;15;2001-10-06;2001-10-12;21982.5714285714;20566.1428571429;1728.71428571429;1079.14285714286;120.382856098571;243.981432231429;54.2057146342857;74.77571433;21920.4285714286;7485.85714285714;1725.71428571429;1079.14285714286;120.045714242857;88.8071441642857;54.1114289414286;74.77571433;5.71454352045493;82.4621140815289;1.76664854776349;4.74451217616487;7
1251;2001;10;16;2001-10-13;2001-10-19;19704.4285714286;16158.4285714286;2002.42857142857;1233.28571428571;105.508572171429;191.692855835714;62.7900003714286;85.45428685;19636.2857142857;9620.42857142857;2002.42857142857;1233.28571428571;105.145713804286;114.127142771429;62.7900003714286;85.45428685;11.6613614864953;11.9729249602032;4.21933689212774;4.78514966786918;7
1250;2001;10;17;2001-10-20;2001-10-26;19111.7142857143;10437.2857142857;2400.85714285714;1561.57142857143;102.334286281429;123.821426391429;75.2842864971428;108.202856882857;19078.7142857143;7828.71428571429;2400.85714285714;1561.57142857143;102.157143727143;92.8742850171429;75.2842864971428;108.202856882857;3.41968288321672;9.67141798581781;7.03434935689711;12.9580217770317;7
1249;2001;10;18;2001-10-27;2001-11-02;15911.1428571429;5651.85714285714;2890.42857142857;1980.57142857143;80.87571553;73.0442853671429;80.7585705371429;121.359999521429;15878.8571428571;5545.28571428571;2889.85714285714;1980.57142857143;80.7142846228571;71.7228573385714;80.7399995014286;121.359999521429;13.690508667553;8.34270830984896;14.6004081958475;24.4865464221111;7
1248;2001;11;19;2001-11-03;2001-11-09;16048.5714285714;3974.85714285714;2973.28571428571;2082.14285714286;69.0528559;64.8257157457143;58.97000013;87.52142988;15955.8571428571;3919.14285714286;2973.28571428571;2082.14285714286;68.6542870657143;63.92000035;58.97000013;87.52142988;4.39612379571112;3.98449842907949;1.96592731213592;1.52968816251006;7
1247;2001;11;20;2001-11-10;2001-11-16;19625;6240.42857142857;2773.57142857143;2175.28571428571;84.3742861057143;101.774286542857;55.0071427485714;91.4371425085714;19536.8571428571;6237.71428571429;2773.57142857143;2175.28571428571;83.9971422457143;101.731428965714;55.0071427485714;91.4371425085714;10.5810388281405;12.5149824870835;1.23412233587322;0.629091774390421;7
1246;2001;11;21;2001-11-17;2001-11-23;28270.2857142857;4735.71428571429;3464.57142857143;2255.14285714286;121.545714241429;77.2342856285714;68.7100001757143;94.7942853671428;27810.2857142857;4687.28571428571;3464.57142857143;2255.14285714286;119.567143032857;76.4457146785714;68.7100001757143;94.7942853671428;8.96978938438712;12.741235373262;6.23547623533597;4.49120669056136;7
1245;2001;11;22;2001-11-24;2001-11-30;27429.4285714286;4631.28571428571;4148.14285714286;2915.42857142857;117.930000307143;75.5314282;82.2671443414286;122.549998692857;27222;4591.14285714286;4148;2915.42857142857;117.039999825714;74.87714277;82.2642865871428;122.549998692857;7.13993072101097;15.709067632924;4.63626491328311;13.4755698839037;7
1244;2001;12;23;2001-12-01;2001-12-07;28243.8571428571;6063.85714285714;6260.57142857143;4072.28571428571;81.4614290514286;121.950000218571;67.5142854957143;87.2599999557143;28148.2857142857;6027.57142857143;6259.85714285714;4072.28571428571;81.1871436;121.219997952857;67.5057144171429;87.2599999557143;2.24042916768456;7.97736564405856;8.68676343714476;10.5545168506256;7
1243;2001;12;24;2001-12-08;2001-12-14;27584.2857142857;5519.85714285714;7429.42857142857;5688.42857142857;79.5585708628571;111.011427742857;80.1199994771429;121.888570512857;27534.2857142857;5491.71428571429;7429.42857142857;5688.42857142857;79.4128559642857;110.444285801429;80.1199994771429;121.888570512857;1.27716716428192;8.23381683790888;3.95253554181052;6.02753634574659;7
1242;2001;12;25;2001-12-15;2001-12-21;34611.4285714286;5735.71428571429;6134.14285714286;5353.28571428571;99.8285729542857;115.352857317143;66.1499998914286;114.707144601429;34405.8571428571;5731.57142857143;6132.28571428571;5353.28571428571;99.2314278742857;115.270001002857;66.1299988871429;114.707144601429;9.87977415902028;15.2028812244658;4.49686558127627;2.47824847561539;7
1241;2001;12;26;2001-12-22;2001-12-28;41154.2857142857;4842.14285714286;4971.57142857143;6062.14285714286;118.697141374286;97.3814293985714;53.6142861514286;129.898572648571;40297;4831.14285714286;4970.85714285714;6062.14285714286;116.227143425714;97.1585726042857;53.6071428571429;129.898572648571;4.58424843035945;8.61955330916132;1.68938492277268;11.5474210107768;7
1240;2001;12;27;2001-12-29;2001-12-31;49276.3333333333;3580;5917.33333333333;7435;142.12333679;72;63.8100001033333;159.316670733333;47019.6666666667;3573;5917.33333333333;7435;135.613332113333;71.8599980666667;63.8100001033333;159.316670733333;8.95270520449363;5.27045584013369;6.03132687670809;5.74196039638119;3
1239;2002;1;28;2002-01-01;2002-01-04;51025.25;2897.75;11392.75;8776;107.954999925;59.644999505;85.819999695;105.7449989325;48198.5;2897.75;11392.75;8776;101.9724998475;59.644999505;85.819999695;105.7449989325;3.23630838840952;3.06213923315062;9.20053269096226;5.31671812422906;4
1238;2002;1;29;2002-01-05;2002-01-11;42715.7142857143;2811.71428571429;15477.5714285714;12053.5714285714;90.3757138942857;57.8785716457143;116.587142944286;145.232860018571;41827.1428571429;2811.71428571429;15477.5714285714;11143;88.49571555;57.8785716457143;116.587142944286;134.258573258571;5.18674252602809;7.35659970482112;11.0807182994656;8.80359231909373;7
1237;2002;1;30;2002-01-12;2002-01-18;53548.7142857143;5580.14285714286;17080.5714285714;17105.8571428571;113.294286454286;114.858571732857;128.664284841429;206.108572822857;50426.8571428571;5561;16839.4285714286;8503.42857142857;106.691429137143;114.46571459;126.84714399;102.458572388571;14.2513845928506;14.993322294998;12.3300555156026;5.89363139644976;7
1236;2002;1;31;2002-01-19;2002-01-25;57658.8571428571;5164.57142857143;16505.5714285714;18815.2857142857;121.99142892;106.308571951429;124.332856314286;226.705714634286;54715.2857142857;5164.57142857143;15884.1428571429;6606.71428571429;115.76285771;106.308571951429;119.65285492;79.6042861942857;10.7534019870991;19.4542908091668;22.9189722066882;11.0423560011969;7
1235;2002;1;32;2002-01-26;2002-02-01;49793.4285714286;8126.28571428571;13046.1428571429;17929.7142857143;104.710001265714;165.278568814286;97.4028560071429;209.124287195714;40818.8571428571;7731.28571428571;12908;5019.71428571429;85.8571428571429;157.74571446;96.3628561842857;57.8585711885714;3.80045426668963;30.6591646082967;7.62474521557395;7.58103879751197;7
1234;2002;2;33;2002-02-02;2002-02-08;51170.1428571429;5399.14285714286;14212.5714285714;13469.8571428571;103.671428135714;101.235714502857;101.011428831429;119.930000307143;42771.1428571429;4644.71428571429;14212.5714285714;4984.28571428571;86.6542881557143;87.0899996085714;101.011428831429;44.37714277;7.20725378519084;10.3483678287321;2.76108155516145;3.37798598125327;7
1233;2002;2;34;2002-02-09;2002-02-15;62534.4285714286;3984;11883.7142857143;16437;126.697142465714;74.7014280028571;84.4614290514286;146.350001742857;53385.2857142857;3940;11883.7142857143;3964.57142857143;108.157142638571;73.8771427685714;84.4614290514286;35.3014292057143;4.91437818034013;3.93166921081976;4.8415694505183;4.57526546468443;7
1232;2002;2;35;2002-02-16;2002-02-22;64266.7142857143;3731.14285714286;12948.7142857143;16733.2857142857;130.201429094286;69.9585702071429;92.02999987;148.98714338;56883;3731.14285714286;12948.7142857143;4330;115.242856705714;69.9585702071429;92.02999987;38.55285699;7.96255349618082;3.48043034766495;7.08167933010975;3.67524015712966;7
1231;2002;2;36;2002-02-23;2002-02-28;65545.8333333333;3354.83333333333;15289.3333333333;14417;132.796666463333;62.9033330266667;108.664999643333;128.363334653333;54568.6666666667;3341;15289.3333333333;4302.33333333333;110.555000305;62.643333435;108.664999643333;38.3066666916667;4.63307638856378;6.85301351835348;2.5250246037796;2.78468421599811;6
1230;2002;3;37;2002-03-02;2002-03-08;51216.4285714286;3655;14841.1428571429;12763.8571428571;111.481426784286;78.5457131528571;105.281427655714;96.8257152014286;41573.5714285714;3644.57142857143;14841.1428571429;3889.71428571429;90.4900000442857;78.3199996971429;105.281427655714;29.5071424757143;3.31697689161501;10.2122340517296;3.64822100300582;3.24486599120023;7
1229;2002;3;38;2002-03-09;2002-03-15;36997;3604.71428571429;12712.2857142857;12991.2857142857;80.5285720814286;77.4628568371429;90.1799992157143;98.5514275671429;35095.5714285714;3578.57142857143;12712.2857142857;3588.14285714286;76.39000048;76.8999993457143;90.1799992157143;27.2199998585714;3.81781790878908;6.30663310767647;9.95882337706811;2.27436409030454;7
1228;2002;3;39;2002-03-16;2002-03-22;34259.5714285714;3372.57142857143;8143.71428571429;12332.5714285714;74.5714296614286;72.4728578828571;57.7728560314286;93.5542864128571;33916.5714285714;3372.57142857143;8143.71428571429;3718.14285714286;73.8271429885714;72.4728578828571;57.7728560314286;28.2057143614286;3.23066331869111;5.5261194119589;7.42666140188875;5.96960028801083;7
1227;2002;3;40;2002-03-23;2002-03-29;44038.4285714286;2712.85714285714;6361.57142857143;12473.7142857143;95.8571439471428;58.2971425714286;45.1257144385714;94.6257149842857;41177.7142857143;2712.85714285714;6361.57142857143;4085.85714285714;89.6314294;58.2971425714286;45.1257144385714;30.99571446;4.81560894463565;2.5269059038582;1.06448467918731;2.1309065918615002;7
1226;2002;3;41;2002-03-30;2002-04-05;38809.4285714286;2565;7872.71428571429;13774.8571428571;102.660000392857;58.7142862585714;65.0028582985714;104.404285975714;36168;2565;7872.71428571429;3729.28571428571;96.47000122;58.7142862585714;65.0028582985714;28.2628568942857;13.2358659515629;4.84403968773181;11.9136155090406;3.98028319076023;7
1225;2002;4;42;2002-04-06;2002-04-12;29049;2335;8753;12902;83.2300011785714;54.82000024;75.6642848428571;97.7528566628572;28798.4285714286;2335;8753;3964.71428571429;82.5157132828571;54.82000024;75.6642848428571;30.0385720385714;4.30082914781965;2.45905061701371;4.01829498162867;2.79770449355325;7
1224;2002;4;43;2002-04-13;2002-04-19;25711.1428571429;2109.14285714286;6510.28571428571;12592;73.6671425942857;49.5171427042857;56.2785709914286;95.4042859757143;25405.1428571429;2109.14285714286;6510.28571428571;3366.14285714286;72.7899998271429;49.5171427042857;56.2785709914286;25.5042854028571;2.64309861485291;2.40052618667361;14.0570228827323;5.77025621174745;7
1223;2002;4;44;2002-04-20;2002-04-26;22033;2939;5107;11262.2857142857;63.12999998;69.0014283328571;44.1471426828571;85.3314296171429;21809;2939;5107;3487.42857142857;62.48714338;69.0014283328571;44.1471426828571;26.4242853428571;3.70032361239007;6.08424475067479;0.699158976077441;4.40021495323543;7
1222;2002;4;45;2002-04-27;2002-05-03;20064.8571428571;2628.71428571429;4501.85714285714;8770.42857142857;66.23142842;52.9042859757143;48.8142858228571;80.5099999557143;19911;2620.28571428571;4501.85714285714;3350.14285714286;65.7728571214286;52.7657149185714;48.8142858228571;31.2671427057143;11.7700689498123;9.14314404887757;9.52311958429818;8.46460569943348;7
1221;2002;5;46;2002-05-04;2002-05-10;22900.2857142857;3142.14285714286;3445;7300.42857142857;88.0257143285714;51.8957138071429;49.1528571;84.5757141114286;22818;3128.28571428571;3445;3189;87.71142905;51.6685709271429;49.1528571;36.9471424657143;4.23999896512831;4.87077499337403;2.0211444400993;2.65217294905182;7
1220;2002;5;47;2002-05-11;2002-05-17;22862.5714285714;4178.57142857143;3146.71428571429;5888.14285714286;86.4485713414286;69.0142854971429;44.8985715585714;68.2142851685714;22776.4285714286;4178.57142857143;3146.71428571429;3402.42857142857;86.1214283557143;69.0142854971429;44.8985715585714;39.4171420514286;2.58052600000539;38.6205913041079;0.740370371603552;5.45036072053826;7
1219;2002;5;48;2002-05-18;2002-05-24;31223;14473.7142857143;3019;4974.42857142857;118.060000828571;239.054288592857;43.0757141128571;57.6314288542857;27373.2857142857;14089.8571428571;3019;3961.85714285714;103.504286631429;232.712857927143;43.0757141128571;45.8971432285714;7.27267363828458;36.2475909273369;0.382006587814254;0.857024444556501;7
1218;2002;5;49;2002-05-25;2002-05-31;28283.7142857143;6905.85714285714;2903;4643.14285714286;106.945712497143;114.059998648571;41.4228570114286;53.7914287028571;25348.4285714286;6905.85714285714;2903;3412.42857142857;95.84714072;114.059998648571;41.4228570114286;39.5342854085714;6.33356615100928;19.3216197635226;1.15988027583369;4.49518271975539;7
1217;2002;6;50;2002-06-01;2002-06-07;21431.4285714286;4524;2710.71428571429;3752.42857142857;93.1828569685714;61.5;58.9400002628571;92.64000048;21215.1428571429;4524;2710.71428571429;2864.85714285714;92.2442866742857;61.5;58.9400002628571;70.7285723;3.82269510855418;6.32182084597486;0.427239380013337;7.96133240959215;7
1216;2002;6;51;2002-06-08;2002-06-14;19166;9870.57142857143;2840.42857142857;2983.42857142857;83.3314274385714;134.185713631429;61.7599994114286;73.6557137628572;19157.2857142857;7990.85714285714;2840.42857142857;2813.85714285714;83.2957131514286;108.632857185714;61.7599994114286;69.4685701657143;2.52208304593432;18.0059939609584;1.18862717784062;3.17576341739734;7
1215;2002;6;52;2002-06-15;2002-06-21;17923.7142857143;8843.28571428571;2575;2623.85714285714;77.9328558771429;120.218571254286;55.9899994985714;64.7785720814286;17908.8571428571;5599.28571428571;2575;2611.28571428571;77.8657139357143;76.1185722357143;55.9899994985714;64.4671429228571;1.41053005663301;11.5832765691122;0.87859733921;4.1546905900317;7
1214;2002;6;53;2002-06-22;2002-06-28;17103;4799.71428571429;2394.71428571429;2257.42857142857;74.3614283957143;65.24857276;52.0699996942857;55.7300006314286;17080;4511.28571428571;2394.71428571429;2248.71428571429;74.2628566185714;61.3271440785714;52.0699996942857;55.5171432485714;0.490702561600461;7.81269528292911;1.7061745099692;1.76878268470184;7
1213;2002;6;54;2002-06-29;2002-07-05;16415.5714285714;5860;2332.57142857143;1945.28571428571;81.328572955714293;76.3957143514286;58.7414289214286;72.43428639;16390.8571428571;4860.42857142857;2332.57142857143;1945.28571428571;81.19857134;63.4600001728572;58.7414289214286;72.43428639;5.70453920595;11.1725058880913;8.13414548664958;14.1654613918247;7
1212;2002;7;55;2002-07-06;2002-07-12;15581.2857142857;4744.42857142857;2516;1735.14285714286;81.1128572728571;61.2457139157143;66.5385709471429;74.4385713842857;15578.5714285714;4224.71428571429;2516;1735.14285714286;81.0971439914286;54.5385714914286;66.5385709471429;74.4385713842857;1.67294812081978;3.46106685090369;1.401838032826;1.21642214827111;7
1211;2002;7;56;2002-07-13;2002-07-19;16505.8571428571;3577.85714285714;2476.28571428571;1620.28571428571;85.4228591928571;46.1900002614286;65.4900000428571;69.5114277428571;16460.1428571429;3399.85714285714;2476.28571428571;1620.28571428571;85.1857136314286;43.8885710585714;65.4900000428571;69.5114277428571;0.633453599739263;3.43767584212274;0.241106949390242;3.47043520723481;7
1210;2002;7;57;2002-07-20;2002-07-26;16897.4285714286;3673.57142857143;2449;1448.57142857143;87.36428615;47.4228575585714;64.7685699442857;62.1457143514286;16856.5714285714;3533.28571428571;2449;1448.57142857143;87.1528571028571;45.6114289442857;64.7685699442857;62.1457143514286;3.12101786232683;3.31527923504269;0.295264417824213;2.18375733879038;7
1209;2002;7;58;2002-07-27;2002-08-02;17099.2857142857;5638.71428571429;2424;1468.14285714286;93.6157150257143;76.4585707528571;66.7471433371428;70.4685718;17059;4797.57142857143;2424;1468.14285714286;93.3928571428571;65.3057147442857;66.7471433371428;70.4685718;9.38652727394049;29.2699227175152;4.04917192238466;11.9079229808935;7
1208;2002;8;59;2002-08-03;2002-08-09;18852.2857142857;9692.71428571429;2153.42857142857;1230.71428571429;117.477142332857;140.712857927143;65.2514299657143;75.2871431628571;18660.7142857143;9405.14285714286;2153.42857142857;1230.71428571429;116.284285408571;136.540002004286;65.2514299657143;75.2871431628571;3.16700754917994;3.50112975707703;3.48079691796323;2.88656952963194;7
1207;2002;8;60;2002-08-10;2002-08-16;15859.7142857143;7167.57142857143;1955.42857142857;1158.85714285714;98.8299996514286;104.052856444286;59.2528572085714;70.8928560542857;15731.7142857143;6889.42857142857;1955.42857142857;1158.85714285714;98.0314287457143;100.017144338571;59.2528572085714;70.8928560542857;5.58583526326852;16.4968335447918;0.85347742144684;1.18568921628841;7
1206;2002;8;61;2002-08-17;2002-08-23;12894.8571428571;6704;1828;1118.28571428571;80.3557118;97.3257130228571;55.3899999342857;68.4114287228572;12831.8571428571;6434.71428571429;1828;1118.28571428571;79.9628568385714;93.4171436842857;55.3899999342857;68.4114287228572;3.48720047351189;35.8573220968132;1.67952478943768;3.69690182052208;7
1205;2002;8;62;2002-08-24;2002-08-30;12007.7142857143;7396.57142857143;1664.28571428571;945.571428571429;74.8271408085714;107.379999434286;50.4299997585714;57.8457151142857;11955.7142857143;6253.57142857143;1664.28571428571;945.571428571429;74.5014277885714;90.7871431628572;50.4299997585714;57.8457151142857;1.57739787035279;30.8060770122217;2.25642760924599;5.14720525805171;7
1204;2002;8;63;2002-08-31;2002-09-06;12577.1428571429;4109.71428571429;1536.71428571429;1053.14285714286;78.5185710357143;52.37142781;51.1285711028571;79.3028558985714;12533.2857142857;3930.42857142857;1536.71428571429;1053.14285714286;78.2428567071429;50.0457142414286;51.1285711028571;79.3028558985714;4.18587867235379;8.12954443360471;3.91211087863025;8.98134221580608;7
1203;2002;9;64;2002-09-07;2002-09-13;14550.2857142857;5954.57142857143;1435.71428571429;1005.14285714286;90.8614273057143;73.67428698;48.54285758;77.8757149871428;14514.7142857143;5741.57142857143;1435.71428571429;1005.14285714286;90.6385705128572;71.0414281585714;48.54285758;77.8757149871428;2.3015030384507;9.88991384715047;1.30925777499231;6.18417098898585;7
1202;2002;9;65;2002-09-14;2002-09-20;15462.8571428571;15214.4285714286;1463.57142857143;970;96.5599997385714;188.245717731429;49.4857150485714;75.1542870657143;15428.7142857143;12267.2857142857;1463.57142857143;970;96.3457151128571;151.781430924286;49.4857150485714;75.1542870657143;4.4533773652407;34.6280368233596;0.980881700524861;3.80818990638021;7
1201;2002;9;66;2002-09-21;2002-09-27;19657.7142857143;14541.2857142857;1451.28571428571;944.142857142857;122.752856662857;179.920000348571;49.0700002385714;73.1499993471429;19554.1428571429;12546.5714285714;1451.28571428571;944.142857142857;122.108573911429;155.23714338;49.0700002385714;73.1499993471429;5.29142042646088;32.0352484609811;2.06025038358639;2.33399483590702;7
1200;2002;9;67;2002-09-28;2002-10-04;16087.2857142857;13057;1791.71428571429;1068;91.7014280042857;145.891427177143;57.9371425071429;77.5885707314286;16014;12144.5714285714;1791.71428571429;1068;91.2728565742857;136.015713282857;57.9371425071429;77.5885707314286;16.4608628355612;18.8096491606165;2.31263714266278;4.17576093869065;7
1199;2002;10;68;2002-10-05;2002-10-11;13430.1428571429;13992.4285714286;2383;1139.14285714286;70.0885723685714;147.885711671429;74.72285734;78.9314291828571;13276.4285714286;10482.2857142857;2383;1139.14285714286;69.2857142857143;110.788570948571;74.72285734;78.9314291828571;5.67206875607681;17.883319253711;8.05064521439815;3.83453297917901;7
1198;2002;10;69;2002-10-12;2002-10-18;10619.4285714286;11006.2857142857;1968.57142857143;1180.71428571429;55.3614283971429;116.325716292857;61.7271428785714;81.8142852785714;10388.4285714286;9102.14285714286;1968.57142857143;1180.71428571429;54.1571426385714;96.2000013071429;61.7271428785714;81.8142852785714;3.23848108310057;4.73425913751081;9.16235008051067;2.95864103195914;7
1197;2002;10;70;2002-10-19;2002-10-25;9756;10950.7142857143;1799.28571428571;1010.57142857143;50.8600000657143;115.737142292857;56.4185714742857;70.02285494;9547.71428571429;8523.85714285714;1799.28571428571;1010.57142857143;49.7728576671429;90.0871429457143;56.4185714742857;70.02285494;1.14234734419781;9.09095491959362;2.80216753265548;6.67839706895121;7
1196;2002;10;71;2002-10-26;2002-11-01;12372.1428571429;14205.7142857143;1639.57142857143;1269.42857142857;62.17142759;158.33857291;48.8385718214286;82.70999963;12159.7142857143;9486.85714285714;1639.57142857143;1269.42857142857;61.0914284842857;105.350000654286;48.8385718214286;82.70999963;7.31461138668149;11.946682693398;7.98412944583354;13.8104935732171;7
1195;2002;11;72;2002-11-02;2002-11-08;18484.8571428571;11968;1356;1397.71428571429;76.5828574042857;176.694285801429;26.8914288114286;58.7528572085714;17999.1428571429;7887;1356;1397.71428571429;74.5685708157143;116.442858015714;26.8914288114286;58.7528572085714;3.40415152161403;13.4904521272937;2.27008399751669;3.00771605495807;7
1194;2002;11;73;2002-11-09;2002-11-15;18801.1428571429;14283.2857142857;2205.71428571429;1908;77.80857195;210.87714277;43.7442855828571;80.2028590628571;18447.1428571429;7725.57142857143;2205.71428571429;1908;76.3442851485714;114.060000828571;43.7442855828571;80.2028590628571;2.64378464115194;30.7121827834799;7.6956311065767;9.16869890775285;7
1193;2002;11;74;2002-11-16;2002-11-22;21629.1428571429;10360.7142857143;3847.28571428571;1868.85714285714;89.5128588014286;152.964285714286;76.3014286585714;78.5557142;21189.2857142857;7772.28571428571;3847.28571428571;1868.85714285714;87.6914280485714;114.748570032857;76.3014286585714;78.5557142;3.160218608413;6.94592706900442;10.3067750774024;4.8919371830296;7
1192;2002;11;75;2002-11-23;2002-11-29;23121.2857142857;10943.4285714286;3353.71428571429;1642.85714285714;95.6885713842857;161.567144121429;66.5114282871429;69.05999974;22864.8571428571;7876;3353.71428571429;1642.85714285714;94.6257138942857;116.279999867143;66.5114282871429;69.05999974;4.51591472434523;11.485722914648;11.0283625996169;1.88267545372018;7
1191;2002;11;76;2002-11-30;2002-12-06;25707.5714285714;15560.7142857143;3270.42857142857;1612.28571428571;75.7157124114286;276.507141112857;38.5628577628571;39.5199999114286;22943.1428571429;7054.28571428571;3270.42857142857;1612.28571428571;67.81999915;126.69857134;38.5628577628571;39.5199999114286;13.8673516168831;25.6966378783851;9.11091052962459;13.9256071642903;7
1190;2002;12;77;2002-12-07;2002-12-13;27962.2857142857;13052.8571428571;3661.42857142857;1776.42857142857;76.9085715157143;239.528568814286;39.4857139585714;38.0657147;24101;7297.85714285714;3661.42857142857;1776.42857142857;66.2871426157143;133.921430314286;39.4857139585714;38.0657147;10.7030802706521;37.2373733421127;7.39572508978841;2.44189724515012;7
1189;2002;12;78;2002-12-14;2002-12-20;36781.7142857143;8492.57142857143;3388.85714285714;2413.85714285714;101.162858147143;155.845714024286;36.5457145142857;51.7257140014286;35487.8571428571;7029;3388.85714285714;2413.85714285714;97.6028573171429;128.988568987143;36.5457145142857;51.7257140014286;6.47398829325974;11.2847035790811;5.83345510719122;8.58063513942028;7
1188;2002;12;79;2002-12-21;2002-12-27;35045.2857142857;12075.1428571429;6934.85714285714;3203;96.3871427271429;221.58857509;74.7842854085714;68.6314288528571;34474.2857142857;8519.71428571429;6934.85714285714;3203;94.8171419428571;156.342859538571;74.7842854085714;68.6314288528571;4.09726444622193;32.6038346305451;21.4284074164279;4.75791725973121;7
1187;2002;12;80;2002-12-28;2003-01-03;31478.5714285714;7714.71428571429;9840;3794.42857142857;76.6514287685714;142.875714982857;93.1657148085714;64.8685711442857;30029.8571428571;6462.42857142857;9840;3794.42857142857;73.1642870242857;119.835714067143;93.1657148085714;64.8685711442857;12.3685756672153;7.20754793048997;21.8367752747621;14.7705807859228;7
1186;2003;1;81;2003-01-04;2003-01-10;43113.2857142857;6601.14285714286;8680;5186.85714285714;86.9985722128571;124.031429835714;65.3857138471429;62.4971427914286;41632.1428571429;6430.85714285714;8680;5186.85714285714;84.0071432928571;120.830001831429;65.3857138471429;62.4971427914286;7.9869327476113;14.0125521963561;1.32589281031609;3.80179169288054;7
1185;2003;1;82;2003-01-11;2003-01-17;47774.7142857143;5894.85714285714;9956.42857142857;4765.28571428571;96.4057148528571;110.760002135714;74.9971433371429;57.4171425942857;45427.5714285714;5719.28571428571;9956.42857142857;4765.28571428571;91.6685725614286;107.458570208571;74.9971433371429;57.4171425942857;3.01049686565108;14.9396902714634;5.46884708170082;2.34811793848574;7
1184;2003;1;83;2003-01-18;2003-01-24;60228.2857142857;4750.71428571429;13468.8571428571;5207.85714285714;121.532855442857;89.26285662;101.458571297143;62.74857167;57487.8571428571;4587.14285714286;13468.8571428571;5207.85714285714;116.004284448571;86.1885724757143;101.458571297143;62.74857167;10.0300321325603;2.50916407866141;8.55260101339057;7.04030751765304;7
1183;2003;1;84;2003-01-25;2003-01-31;72887.5714285714;4479.28571428571;15335.4285714286;8316.42857142857;146.801428658571;84.1628559642857;115.518571034286;100.204286848571;67926.4285714286;4303.57142857143;15335.4285714286;8316.42857142857;136.814287457143;80.85999952;115.518571034286;100.204286848571;6.86765452172807;8.22796064557325;6.28546283757011;6.93481237144567;7
1182;2003;2;85;2003-02-01;2003-02-07;72790;4754.28571428571;16086;8737.85714285714;139.74142892;80.3871438157143;114.327142985714;77.7985719971428;66067.5714285714;4733.85714285714;16086;8737.85714285714;126.837142942857;80.0414297914286;114.327142985714;77.7985719971428;7.90828016407729;1.6628946590967;1.33705841974858;0.658090053704292;7
1181;2003;2;86;2003-02-08;2003-02-14;51569.1428571429;5735.85714285714;14811;7528.71428571429;99.0028577542857;96.98285784;105.264285495714;67.0342859542857;47851.8571428571;5735.85714285714;14811;7528.71428571429;91.8657139357143;96.98285784;105.264285495714;67.0342859542857;10.6218015420974;7.11590268982659;4.4149852008;4.16769393793525;7
1180;2003;2;87;2003-02-15;2003-02-21;50725.5714285714;6502.71428571429;11991.7142857143;8412;97.3828571885714;109.950000217143;85.2257145485714;74.8985704685714;45648.7142857143;6495;11991.7142857143;7891.71428571429;87.6357138514286;109.818571907143;85.2257145485714;70.2657143742857;5.81575293712332;21.451840672534;9.50974000948285;2.20131084009548;7
1179;2003;2;88;2003-02-22;2003-02-28;50923;8224.57142857143;8805;11339.1428571429;97.7628577085714;139.061430794286;62.5771429857143;100.960000172857;40789.7142857143;8190.42857142857;8805;7392.71428571429;78.3085719542857;138.48285784;62.5771429857143;65.8228579928571;6.27120139451287;24.8494172862798;4.17874439117592;7.78346038387334;7
