DATE;CODE;RAW DATE;DAY;MONTH;YEAR;VALUE (R$ ou u.m.c.)
2022-09-16;GM366_ERC366;2022-09-16T00:00:00-03:00;16;9;2022;5,2876
2022-09-19;GM366_ERC366;2022-09-19T00:00:00-03:00;19;9;2022;5,2361
2022-09-20;GM366_ERC366;2022-09-20T00:00:00-03:00;20;9;2022;5,1699
2022-09-21;GM366_ERC366;2022-09-21T00:00:00-03:00;21;9;2022;5,1686
2022-09-22;GM366_ERC366;2022-09-22T00:00:00-03:00;22;9;2022;5,1671
2022-09-23;GM366_ERC366;2022-09-23T00:00:00-03:00;23;9;2022;5,2251
2022-09-26;GM366_ERC366;2022-09-26T00:00:00-03:00;26;9;2022;5,3542
2022-09-27;GM366_ERC366;2022-09-27T00:00:00-03:00;27;9;2022;5,3502
2022-09-28;GM366_ERC366;2022-09-28T00:00:00-03:00;28;9;2022;5,3588
2022-09-29;GM366_ERC366;2022-09-29T00:00:00-03:00;29;9;2022;5,391
2022-09-30;GM366_ERC366;2022-09-30T00:00:00-03:00;30;9;2022;5,406
2022-10-03;GM366_ERC366;2022-10-03T00:00:00-03:00;3;10;2022;5,1996
2022-10-04;GM366_ERC366;2022-10-04T00:00:00-03:00;4;10;2022;5,1405
2022-10-05;GM366_ERC366;2022-10-05T00:00:00-03:00;5;10;2022;5,2138
2022-10-06;GM366_ERC366;2022-10-06T00:00:00-03:00;6;10;2022;5,2002
2022-10-07;GM366_ERC366;2022-10-07T00:00:00-03:00;7;10;2022;5,2215
2022-10-10;GM366_ERC366;2022-10-10T00:00:00-03:00;10;10;2022;5,1935
2022-10-11;GM366_ERC366;2022-10-11T00:00:00-03:00;11;10;2022;5,2061
2022-10-13;GM366_ERC366;2022-10-13T00:00:00-03:00;13;10;2022;5,3011
2022-10-14;GM366_ERC366;2022-10-14T00:00:00-03:00;14;10;2022;5,2818
2022-10-17;GM366_ERC366;2022-10-17T00:00:00-03:00;17;10;2022;5,2707
2022-10-18;GM366_ERC366;2022-10-18T00:00:00-03:00;18;10;2022;5,2691
2022-10-19;GM366_ERC366;2022-10-19T00:00:00-03:00;19;10;2022;5,2802
2022-10-20;GM366_ERC366;2022-10-20T00:00:00-03:00;20;10;2022;5,217
2022-10-21;GM366_ERC366;2022-10-21T00:00:00-03:00;21;10;2022;5,1913
2022-10-24;GM366_ERC366;2022-10-24T00:00:00-03:00;24;10;2022;5,2738
2022-10-25;GM366_ERC366;2022-10-25T00:00:00-03:00;25;10;2022;5,3085
2022-10-26;GM366_ERC366;2022-10-26T00:00:00-03:00;26;10;2022;5,3242
2022-10-27;GM366_ERC366;2022-10-27T00:00:00-03:00;27;10;2022;5,2997
2022-10-28;GM366_ERC366;2022-10-28T00:00:00-03:00;28;10;2022;5,3449
2022-10-31;GM366_ERC366;2022-10-31T00:00:00-03:00;31;10;2022;5,2564
2022-11-01;GM366_ERC366;2022-11-01T00:00:00-03:00;1;11;2022;5,1494
2022-11-03;GM366_ERC366;2022-11-03T00:00:00-03:00;3;11;2022;5,1343
2022-11-04;GM366_ERC366;2022-11-04T00:00:00-03:00;4;11;2022;5,0354
2022-11-07;GM366_ERC366;2022-11-07T00:00:00-03:00;7;11;2022;5,088
2022-11-08;GM366_ERC366;2022-11-08T00:00:00-03:00;8;11;2022;5,1738
2022-11-09;GM366_ERC366;2022-11-09T00:00:00-03:00;9;11;2022;5,1623
2022-11-10;GM366_ERC366;2022-11-10T00:00:00-03:00;10;11;2022;5,3058
2022-11-11;GM366_ERC366;2022-11-11T00:00:00-03:00;11;11;2022;5,3045
2022-11-14;GM366_ERC366;2022-11-14T00:00:00-03:00;14;11;2022;5,3007
2022-11-16;GM366_ERC366;2022-11-16T00:00:00-03:00;16;11;2022;5,3198
2022-11-17;GM366_ERC366;2022-11-17T00:00:00-03:00;17;11;2022;5,4649
2022-11-18;GM366_ERC366;2022-11-18T00:00:00-03:00;18;11;2022;5,3471
2022-11-21;GM366_ERC366;2022-11-21T00:00:00-03:00;21;11;2022;5,3253
2022-11-22;GM366_ERC366;2022-11-22T00:00:00-03:00;22;11;2022;5,3333
2022-11-23;GM366_ERC366;2022-11-23T00:00:00-03:00;23;11;2022;5,3924
2022-11-24;GM366_ERC366;2022-11-24T00:00:00-03:00;24;11;2022;5,3143
2022-11-25;GM366_ERC366;2022-11-25T00:00:00-03:00;25;11;2022;5,3502
2022-11-28;GM366_ERC366;2022-11-28T00:00:00-03:00;28;11;2022;5,3791
2022-11-29;GM366_ERC366;2022-11-29T00:00:00-03:00;29;11;2022;5,307
2022-11-30;GM366_ERC366;2022-11-30T00:00:00-03:00;30;11;2022;5,2935
2022-12-01;GM366_ERC366;2022-12-01T00:00:00-03:00;1;12;2022;5,1942
2022-12-02;GM366_ERC366;2022-12-02T00:00:00-03:00;2;12;2022;5,1968
2022-12-05;GM366_ERC366;2022-12-05T00:00:00-03:00;5;12;2022;5,2457
2022-12-06;GM366_ERC366;2022-12-06T00:00:00-03:00;6;12;2022;5,239
2022-12-07;GM366_ERC366;2022-12-07T00:00:00-03:00;7;12;2022;5,2202
2022-12-08;GM366_ERC366;2022-12-08T00:00:00-03:00;8;12;2022;5,2085
2022-12-09;GM366_ERC366;2022-12-09T00:00:00-03:00;9;12;2022;5,239
2022-12-12;GM366_ERC366;2022-12-12T00:00:00-03:00;12;12;2022;5,306
2022-12-13;GM366_ERC366;2022-12-13T00:00:00-03:00;13;12;2022;5,2663
2022-12-14;GM366_ERC366;2022-12-14T00:00:00-03:00;14;12;2022;5,34
2022-12-15;GM366_ERC366;2022-12-15T00:00:00-03:00;15;12;2022;5,3177
2022-12-16;GM366_ERC366;2022-12-16T00:00:00-03:00;16;12;2022;5,2801
2022-12-19;GM366_ERC366;2022-12-19T00:00:00-03:00;19;12;2022;5,3154
2022-12-20;GM366_ERC366;2022-12-20T00:00:00-03:00;20;12;2022;5,2421
2022-12-21;GM366_ERC366;2022-12-21T00:00:00-03:00;21;12;2022;5,2025
2022-12-22;GM366_ERC366;2022-12-22T00:00:00-03:00;22;12;2022;5,1865
2022-12-23;GM366_ERC366;2022-12-23T00:00:00-03:00;23;12;2022;5,1439
2022-12-26;GM366_ERC366;2022-12-26T00:00:00-03:00;26;12;2022;5,1866
2022-12-27;GM366_ERC366;2022-12-27T00:00:00-03:00;27;12;2022;5,2826
2022-12-28;GM366_ERC366;2022-12-28T00:00:00-03:00;28;12;2022;5,273
2022-12-29;GM366_ERC366;2022-12-29T00:00:00-03:00;29;12;2022;5,2171
2022-12-30;GM366_ERC366;2022-12-30T00:00:00-03:00;30;12;2022;5,2171
2023-01-02;GM366_ERC366;2023-01-02T00:00:00-03:00;2;1;2023;5,343
2023-01-03;GM366_ERC366;2023-01-03T00:00:00-03:00;3;1;2023;5,3753
2023-01-04;GM366_ERC366;2023-01-04T00:00:00-03:00;4;1;2023;5,4453
2023-01-05;GM366_ERC366;2023-01-05T00:00:00-03:00;5;1;2023;5,402
2023-01-06;GM366_ERC366;2023-01-06T00:00:00-03:00;6;1;2023;5,2849
2023-01-09;GM366_ERC366;2023-01-09T00:00:00-03:00;9;1;2023;5,2961
2023-01-10;GM366_ERC366;2023-01-10T00:00:00-03:00;10;1;2023;5,2389
2023-01-11;GM366_ERC366;2023-01-11T00:00:00-03:00;11;1;2023;5,2014
2023-01-12;GM366_ERC366;2023-01-12T00:00:00-03:00;12;1;2023;5,1394
2023-01-13;GM366_ERC366;2023-01-13T00:00:00-03:00;13;1;2023;5,114
2023-01-16;GM366_ERC366;2023-01-16T00:00:00-03:00;16;1;2023;5,1109
2023-01-17;GM366_ERC366;2023-01-17T00:00:00-03:00;17;1;2023;5,1197
2023-01-18;GM366_ERC366;2023-01-18T00:00:00-03:00;18;1;2023;5,0903
2023-01-19;GM366_ERC366;2023-01-19T00:00:00-03:00;19;1;2023;5,2138
2023-01-20;GM366_ERC366;2023-01-20T00:00:00-03:00;20;1;2023;5,198
2023-01-23;GM366_ERC366;2023-01-23T00:00:00-03:00;23;1;2023;5,1916
2023-01-24;GM366_ERC366;2023-01-24T00:00:00-03:00;24;1;2023;5,169
2023-01-25;GM366_ERC366;2023-01-25T00:00:00-03:00;25;1;2023;5,1036
2023-01-26;GM366_ERC366;2023-01-26T00:00:00-03:00;26;1;2023;5,0945
2023-01-27;GM366_ERC366;2023-01-27T00:00:00-03:00;27;1;2023;5,0761
2023-01-30;GM366_ERC366;2023-01-30T00:00:00-03:00;30;1;2023;5,0953
2023-01-31;GM366_ERC366;2023-01-31T00:00:00-03:00;31;1;2023;5,0987
2023-02-01;GM366_ERC366;2023-02-01T00:00:00-03:00;1;2;2023;5,0715
2023-02-02;GM366_ERC366;2023-02-02T00:00:00-03:00;2;2;2023;4,9895
2023-02-03;GM366_ERC366;2023-02-03T00:00:00-03:00;3;2;2023;5,1024
2023-02-06;GM366_ERC366;2023-02-06T00:00:00-03:00;6;2;2023;5,1757
2023-02-07;GM366_ERC366;2023-02-07T00:00:00-03:00;7;2;2023;5,1689
2023-02-08;GM366_ERC366;2023-02-08T00:00:00-03:00;8;2;2023;5,203
2023-02-09;GM366_ERC366;2023-02-09T00:00:00-03:00;9;2;2023;5,2309
2023-02-10;GM366_ERC366;2023-02-10T00:00:00-03:00;10;2;2023;5,252
2023-02-13;GM366_ERC366;2023-02-13T00:00:00-03:00;13;2;2023;5,1828
2023-02-14;GM366_ERC366;2023-02-14T00:00:00-03:00;14;2;2023;5,1501
2023-02-15;GM366_ERC366;2023-02-15T00:00:00-03:00;15;2;2023;5,2237
2023-02-16;GM366_ERC366;2023-02-16T00:00:00-03:00;16;2;2023;5,2426
2023-02-17;GM366_ERC366;2023-02-17T00:00:00-03:00;17;2;2023;5,2006
2023-02-22;GM366_ERC366;2023-02-22T00:00:00-03:00;22;2;2023;5,1724
2023-02-23;GM366_ERC366;2023-02-23T00:00:00-03:00;23;2;2023;5,1324
2023-02-24;GM366_ERC366;2023-02-24T00:00:00-03:00;24;2;2023;5,1785
2023-02-27;GM366_ERC366;2023-02-27T00:00:00-03:00;27;2;2023;5,1954
2023-02-28;GM366_ERC366;2023-02-28T00:00:00-03:00;28;2;2023;5,2072
2023-03-01;GM366_ERC366;2023-03-01T00:00:00-03:00;1;3;2023;5,2064
2023-03-02;GM366_ERC366;2023-03-02T00:00:00-03:00;2;3;2023;5,2074
2023-03-03;GM366_ERC366;2023-03-03T00:00:00-03:00;3;3;2023;5,2031
2023-03-06;GM366_ERC366;2023-03-06T00:00:00-03:00;6;3;2023;5,1964
2023-03-07;GM366_ERC366;2023-03-07T00:00:00-03:00;7;3;2023;5,1895
2023-03-08;GM366_ERC366;2023-03-08T00:00:00-03:00;8;3;2023;5,1381
2023-03-09;GM366_ERC366;2023-03-09T00:00:00-03:00;9;3;2023;5,1347
2023-03-10;GM366_ERC366;2023-03-10T00:00:00-03:00;10;3;2023;5,1816
2023-03-13;GM366_ERC366;2023-03-13T00:00:00-03:00;13;3;2023;5,2394
2023-03-14;GM366_ERC366;2023-03-14T00:00:00-03:00;14;3;2023;5,2356
2023-03-15;GM366_ERC366;2023-03-15T00:00:00-03:00;15;3;2023;5,2975
2023-03-16;GM366_ERC366;2023-03-16T00:00:00-03:00;16;3;2023;5,2886
2023-03-17;GM366_ERC366;2023-03-17T00:00:00-03:00;17;3;2023;5,2673
2023-03-20;GM366_ERC366;2023-03-20T00:00:00-03:00;20;3;2023;5,2461
2023-03-21;GM366_ERC366;2023-03-21T00:00:00-03:00;21;3;2023;5,2438
2023-03-22;GM366_ERC366;2023-03-22T00:00:00-03:00;22;3;2023;5,2642
2023-03-23;GM366_ERC366;2023-03-23T00:00:00-03:00;23;3;2023;5,2626
2023-03-24;GM366_ERC366;2023-03-24T00:00:00-03:00;24;3;2023;5,2915
2023-03-27;GM366_ERC366;2023-03-27T00:00:00-03:00;27;3;2023;5,23
2023-03-28;GM366_ERC366;2023-03-28T00:00:00-03:00;28;3;2023;5,1727
2023-03-29;GM366_ERC366;2023-03-29T00:00:00-03:00;29;3;2023;5,1487
2023-03-30;GM366_ERC366;2023-03-30T00:00:00-03:00;30;3;2023;5,1248
2023-03-31;GM366_ERC366;2023-03-31T00:00:00-03:00;31;3;2023;5,0798
2023-04-03;GM366_ERC366;2023-04-03T00:00:00-03:00;3;4;2023;5,0631
2023-04-04;GM366_ERC366;2023-04-04T00:00:00-03:00;4;4;2023;5,0756
2023-04-05;GM366_ERC366;2023-04-05T00:00:00-03:00;5;4;2023;5,0441
2023-04-06;GM366_ERC366;2023-04-06T00:00:00-03:00;6;4;2023;5,0677
2023-04-10;GM366_ERC366;2023-04-10T00:00:00-03:00;10;4;2023;5,0828
2023-04-11;GM366_ERC366;2023-04-11T00:00:00-03:00;11;4;2023;5,0122
2023-04-12;GM366_ERC366;2023-04-12T00:00:00-03:00;12;4;2023;4,949
2023-04-13;GM366_ERC366;2023-04-13T00:00:00-03:00;13;4;2023;4,9091
2023-04-14;GM366_ERC366;2023-04-14T00:00:00-03:00;14;4;2023;4,9449
2023-04-17;GM366_ERC366;2023-04-17T00:00:00-03:00;17;4;2023;4,9415
2023-04-18;GM366_ERC366;2023-04-18T00:00:00-03:00;18;4;2023;4,9672
2023-04-19;GM366_ERC366;2023-04-19T00:00:00-03:00;19;4;2023;5,0461
2023-04-20;GM366_ERC366;2023-04-20T00:00:00-03:00;20;4;2023;5,0491
2023-04-24;GM366_ERC366;2023-04-24T00:00:00-03:00;24;4;2023;5,0589
2023-04-25;GM366_ERC366;2023-04-25T00:00:00-03:00;25;4;2023;5,0607
2023-04-26;GM366_ERC366;2023-04-26T00:00:00-03:00;26;4;2023;5,0579
2023-04-27;GM366_ERC366;2023-04-27T00:00:00-03:00;27;4;2023;5,0144
2023-04-28;GM366_ERC366;2023-04-28T00:00:00-03:00;28;4;2023;5,0001
2023-05-02;GM366_ERC366;2023-05-02T00:00:00-03:00;2;5;2023;5,0329
2023-05-03;GM366_ERC366;2023-05-03T00:00:00-03:00;3;5;2023;5,0221
2023-05-04;GM366_ERC366;2023-05-04T00:00:00-03:00;4;5;2023;5,01
2023-05-05;GM366_ERC366;2023-05-05T00:00:00-03:00;5;5;2023;4,969
2023-05-08;GM366_ERC366;2023-05-08T00:00:00-03:00;8;5;2023;4,969
2023-05-09;GM366_ERC366;2023-05-09T00:00:00-03:00;9;5;2023;5,0001
2023-05-10;GM366_ERC366;2023-05-10T00:00:00-03:00;10;5;2023;4,9541
2023-05-11;GM366_ERC366;2023-05-11T00:00:00-03:00;11;5;2023;4,969
2023-05-12;GM366_ERC366;2023-05-12T00:00:00-03:00;12;5;2023;4,9228
2023-05-15;GM366_ERC366;2023-05-15T00:00:00-03:00;15;5;2023;4,9097
2023-05-16;GM366_ERC366;2023-05-16T00:00:00-03:00;16;5;2023;4,9116
2023-05-17;GM366_ERC366;2023-05-17T00:00:00-03:00;17;5;2023;4,9507
2023-05-18;GM366_ERC366;2023-05-18T00:00:00-03:00;18;5;2023;4,9641
2023-05-19;GM366_ERC366;2023-05-19T00:00:00-03:00;19;5;2023;4,9852
2023-05-22;GM366_ERC366;2023-05-22T00:00:00-03:00;22;5;2023;4,9674
2023-05-23;GM366_ERC366;2023-05-23T00:00:00-03:00;23;5;2023;4,9668
2023-05-24;GM366_ERC366;2023-05-24T00:00:00-03:00;24;5;2023;4,9468
2023-05-25;GM366_ERC366;2023-05-25T00:00:00-03:00;25;5;2023;4,9984
2023-05-26;GM366_ERC366;2023-05-26T00:00:00-03:00;26;5;2023;5,0108
2023-05-29;GM366_ERC366;2023-05-29T00:00:00-03:00;29;5;2023;4,9948
2023-05-30;GM366_ERC366;2023-05-30T00:00:00-03:00;30;5;2023;5,0587
2023-05-31;GM366_ERC366;2023-05-31T00:00:00-03:00;31;5;2023;5,0953
2023-06-01;GM366_ERC366;2023-06-01T00:00:00-03:00;1;6;2023;5,0344
2023-06-02;GM366_ERC366;2023-06-02T00:00:00-03:00;2;6;2023;4,9552
2023-06-05;GM366_ERC366;2023-06-05T00:00:00-03:00;5;6;2023;4,923
2023-06-06;GM366_ERC366;2023-06-06T00:00:00-03:00;6;6;2023;4,9286
2023-06-07;GM366_ERC366;2023-06-07T00:00:00-03:00;7;6;2023;4,9113
2023-06-09;GM366_ERC366;2023-06-09T00:00:00-03:00;9;6;2023;4,8916
2023-06-12;GM366_ERC366;2023-06-12T00:00:00-03:00;12;6;2023;4,8826
2023-06-13;GM366_ERC366;2023-06-13T00:00:00-03:00;13;6;2023;4,8527
2023-06-14;GM366_ERC366;2023-06-14T00:00:00-03:00;14;6;2023;4,8456
2023-06-15;GM366_ERC366;2023-06-15T00:00:00-03:00;15;6;2023;4,8216
2023-06-16;GM366_ERC366;2023-06-16T00:00:00-03:00;16;6;2023;4,828
2023-06-19;GM366_ERC366;2023-06-19T00:00:00-03:00;19;6;2023;4,7797
2023-06-20;GM366_ERC366;2023-06-20T00:00:00-03:00;20;6;2023;4,7924
2023-06-21;GM366_ERC366;2023-06-21T00:00:00-03:00;21;6;2023;4,7789
2023-06-22;GM366_ERC366;2023-06-22T00:00:00-03:00;22;6;2023;4,7744
2023-06-23;GM366_ERC366;2023-06-23T00:00:00-03:00;23;6;2023;4,7793
2023-06-26;GM366_ERC366;2023-06-26T00:00:00-03:00;26;6;2023;4,7692
2023-06-27;GM366_ERC366;2023-06-27T00:00:00-03:00;27;6;2023;4,7897
2023-06-28;GM366_ERC366;2023-06-28T00:00:00-03:00;28;6;2023;4,8557
2023-06-29;GM366_ERC366;2023-06-29T00:00:00-03:00;29;6;2023;4,8578
2023-06-30;GM366_ERC366;2023-06-30T00:00:00-03:00;30;6;2023;4,8186
2023-07-03;GM366_ERC366;2023-07-03T00:00:00-03:00;3;7;2023;4,787
2023-07-04;GM366_ERC366;2023-07-04T00:00:00-03:00;4;7;2023;4,805
2023-07-05;GM366_ERC366;2023-07-05T00:00:00-03:00;5;7;2023;4,8571
2023-07-06;GM366_ERC366;2023-07-06T00:00:00-03:00;6;7;2023;4,8971
2023-07-07;GM366_ERC366;2023-07-07T00:00:00-03:00;7;7;2023;4,8793
2023-07-10;GM366_ERC366;2023-07-10T00:00:00-03:00;10;7;2023;4,8729
2023-07-11;GM366_ERC366;2023-07-11T00:00:00-03:00;11;7;2023;4,8943
2023-07-12;GM366_ERC366;2023-07-12T00:00:00-03:00;12;7;2023;4,8052
2023-07-13;GM366_ERC366;2023-07-13T00:00:00-03:00;13;7;2023;4,8032
2023-07-14;GM366_ERC366;2023-07-14T00:00:00-03:00;14;7;2023;4,7951
2023-07-17;GM366_ERC366;2023-07-17T00:00:00-03:00;17;7;2023;4,8296
2023-07-18;GM366_ERC366;2023-07-18T00:00:00-03:00;18;7;2023;4,8034
2023-07-19;GM366_ERC366;2023-07-19T00:00:00-03:00;19;7;2023;4,7994
2023-07-20;GM366_ERC366;2023-07-20T00:00:00-03:00;20;7;2023;4,7882
2023-07-21;GM366_ERC366;2023-07-21T00:00:00-03:00;21;7;2023;4,7726
2023-07-24;GM366_ERC366;2023-07-24T00:00:00-03:00;24;7;2023;4,7451
2023-07-25;GM366_ERC366;2023-07-25T00:00:00-03:00;25;7;2023;4,749
2023-07-26;GM366_ERC366;2023-07-26T00:00:00-03:00;26;7;2023;4,7362
2023-07-27;GM366_ERC366;2023-07-27T00:00:00-03:00;27;7;2023;4,7196
2023-07-28;GM366_ERC366;2023-07-28T00:00:00-03:00;28;7;2023;4,7247
2023-07-31;GM366_ERC366;2023-07-31T00:00:00-03:00;31;7;2023;4,7409
2023-08-01;GM366_ERC366;2023-08-01T00:00:00-03:00;1;8;2023;4,7746
2023-08-02;GM366_ERC366;2023-08-02T00:00:00-03:00;2;8;2023;4,8077
2023-08-03;GM366_ERC366;2023-08-03T00:00:00-03:00;3;8;2023;4,8791
2023-08-04;GM366_ERC366;2023-08-04T00:00:00-03:00;4;8;2023;4,8603
2023-08-07;GM366_ERC366;2023-08-07T00:00:00-03:00;7;8;2023;4,9004
2023-08-08;GM366_ERC366;2023-08-08T00:00:00-03:00;8;8;2023;4,9211
2023-08-09;GM366_ERC366;2023-08-09T00:00:00-03:00;9;8;2023;4,9009
2023-08-10;GM366_ERC366;2023-08-10T00:00:00-03:00;10;8;2023;4,8512
2023-08-11;GM366_ERC366;2023-08-11T00:00:00-03:00;11;8;2023;4,8912
2023-08-14;GM366_ERC366;2023-08-14T00:00:00-03:00;14;8;2023;4,9475
2023-08-15;GM366_ERC366;2023-08-15T00:00:00-03:00;15;8;2023;4,9806
2023-08-16;GM366_ERC366;2023-08-16T00:00:00-03:00;16;8;2023;4,9765
2023-08-17;GM366_ERC366;2023-08-17T00:00:00-03:00;17;8;2023;4,981
2023-08-18;GM366_ERC366;2023-08-18T00:00:00-03:00;18;8;2023;4,9718
2023-08-21;GM366_ERC366;2023-08-21T00:00:00-03:00;21;8;2023;4,9841
2023-08-22;GM366_ERC366;2023-08-22T00:00:00-03:00;22;8;2023;4,9425
2023-08-23;GM366_ERC366;2023-08-23T00:00:00-03:00;23;8;2023;4,8971
2023-08-24;GM366_ERC366;2023-08-24T00:00:00-03:00;24;8;2023;4,8742
2023-08-25;GM366_ERC366;2023-08-25T00:00:00-03:00;25;8;2023;4,8766
2023-08-28;GM366_ERC366;2023-08-28T00:00:00-03:00;28;8;2023;4,8933
2023-08-29;GM366_ERC366;2023-08-29T00:00:00-03:00;29;8;2023;4,87
2023-08-30;GM366_ERC366;2023-08-30T00:00:00-03:00;30;8;2023;4,8647
2023-08-31;GM366_ERC366;2023-08-31T00:00:00-03:00;31;8;2023;4,9213
2023-09-01;GM366_ERC366;2023-09-01T00:00:00-03:00;1;9;2023;4,9312
2023-09-04;GM366_ERC366;2023-09-04T00:00:00-03:00;4;9;2023;4,917
2023-09-05;GM366_ERC366;2023-09-05T00:00:00-03:00;5;9;2023;4,9699
2023-09-06;GM366_ERC366;2023-09-06T00:00:00-03:00;6;9;2023;4,9756
2023-09-08;GM366_ERC366;2023-09-08T00:00:00-03:00;8;9;2023;4,9829
2023-09-11;GM366_ERC366;2023-09-11T00:00:00-03:00;11;9;2023;4,936
2023-09-12;GM366_ERC366;2023-09-12T00:00:00-03:00;12;9;2023;4,9499
2023-09-13;GM366_ERC366;2023-09-13T00:00:00-03:00;13;9;2023;4,9165
2023-09-14;GM366_ERC366;2023-09-14T00:00:00-03:00;14;9;2023;4,8745
2023-09-15;GM366_ERC366;2023-09-15T00:00:00-03:00;15;9;2023;4,8683
2023-09-18;GM366_ERC366;2023-09-18T00:00:00-03:00;18;9;2023;4,8529
2023-09-19;GM366_ERC366;2023-09-19T00:00:00-03:00;19;9;2023;4,8569
2023-09-20;GM366_ERC366;2023-09-20T00:00:00-03:00;20;9;2023;4,8481
2023-09-21;GM366_ERC366;2023-09-21T00:00:00-03:00;21;9;2023;4,9223
2023-09-22;GM366_ERC366;2023-09-22T00:00:00-03:00;22;9;2023;4,9125
2023-09-25;GM366_ERC366;2023-09-25T00:00:00-03:00;25;9;2023;4,96
2023-09-26;GM366_ERC366;2023-09-26T00:00:00-03:00;26;9;2023;4,9711
2023-09-27;GM366_ERC366;2023-09-27T00:00:00-03:00;27;9;2023;5,0283
2023-09-28;GM366_ERC366;2023-09-28T00:00:00-03:00;28;9;2023;5,0469
2023-09-29;GM366_ERC366;2023-09-29T00:00:00-03:00;29;9;2023;5,007
2023-10-02;GM366_ERC366;2023-10-02T00:00:00-03:00;2;10;2023;5,0673
2023-10-03;GM366_ERC366;2023-10-03T00:00:00-03:00;3;10;2023;5,1094
2023-10-04;GM366_ERC366;2023-10-04T00:00:00-03:00;4;10;2023;5,152
2023-10-05;GM366_ERC366;2023-10-05T00:00:00-03:00;5;10;2023;5,1707
2023-10-06;GM366_ERC366;2023-10-06T00:00:00-03:00;6;10;2023;5,1912
2023-10-09;GM366_ERC366;2023-10-09T00:00:00-03:00;9;10;2023;5,166
2023-10-10;GM366_ERC366;2023-10-10T00:00:00-03:00;10;10;2023;5,0856
2023-10-11;GM366_ERC366;2023-10-11T00:00:00-03:00;11;10;2023;5,049
2023-10-13;GM366_ERC366;2023-10-13T00:00:00-03:00;13;10;2023;5,0619
2023-10-16;GM366_ERC366;2023-10-16T00:00:00-03:00;16;10;2023;5,0612
2023-10-17;GM366_ERC366;2023-10-17T00:00:00-03:00;17;10;2023;5,0378
2023-10-18;GM366_ERC366;2023-10-18T00:00:00-03:00;18;10;2023;5,0562
2023-10-19;GM366_ERC366;2023-10-19T00:00:00-03:00;19;10;2023;5,0534
2023-10-20;GM366_ERC366;2023-10-20T00:00:00-03:00;20;10;2023;5,0522
2023-10-23;GM366_ERC366;2023-10-23T00:00:00-03:00;23;10;2023;5,0158
2023-10-24;GM366_ERC366;2023-10-24T00:00:00-03:00;24;10;2023;5,0059
2023-10-25;GM366_ERC366;2023-10-25T00:00:00-03:00;25;10;2023;4,9975
2023-10-26;GM366_ERC366;2023-10-26T00:00:00-03:00;26;10;2023;5,0049
2023-10-27;GM366_ERC366;2023-10-27T00:00:00-03:00;27;10;2023;4,9474
2023-10-30;GM366_ERC366;2023-10-30T00:00:00-03:00;30;10;2023;5,0068
2023-10-31;GM366_ERC366;2023-10-31T00:00:00-03:00;31;10;2023;5,0569
2023-11-01;GM366_ERC366;2023-11-01T00:00:00-03:00;1;11;2023;5,0188
2023-11-03;GM366_ERC366;2023-11-03T00:00:00-03:00;3;11;2023;4,8904
2023-11-06;GM366_ERC366;2023-11-06T00:00:00-03:00;6;11;2023;4,8993
2023-11-07;GM366_ERC366;2023-11-07T00:00:00-03:00;7;11;2023;4,8664
2023-11-08;GM366_ERC366;2023-11-08T00:00:00-03:00;8;11;2023;4,8849
2023-11-09;GM366_ERC366;2023-11-09T00:00:00-03:00;9;11;2023;4,9001
2023-11-10;GM366_ERC366;2023-11-10T00:00:00-03:00;10;11;2023;4,9213
2023-11-13;GM366_ERC366;2023-11-13T00:00:00-03:00;13;11;2023;4,924
2023-11-14;GM366_ERC366;2023-11-14T00:00:00-03:00;14;11;2023;4,8676
2023-11-16;GM366_ERC366;2023-11-16T00:00:00-03:00;16;11;2023;4,8569
2023-11-17;GM366_ERC366;2023-11-17T00:00:00-03:00;17;11;2023;4,8843
2023-11-20;GM366_ERC366;2023-11-20T00:00:00-03:00;20;11;2023;4,8717
2023-11-21;GM366_ERC366;2023-11-21T00:00:00-03:00;21;11;2023;4,88
2023-11-22;GM366_ERC366;2023-11-22T00:00:00-03:00;22;11;2023;4,8962
2023-11-23;GM366_ERC366;2023-11-23T00:00:00-03:00;23;11;2023;4,8925
2023-11-24;GM366_ERC366;2023-11-24T00:00:00-03:00;24;11;2023;4,8921
2023-11-27;GM366_ERC366;2023-11-27T00:00:00-03:00;27;11;2023;4,8945
2023-11-28;GM366_ERC366;2023-11-28T00:00:00-03:00;28;11;2023;4,8861
2023-11-29;GM366_ERC366;2023-11-29T00:00:00-03:00;29;11;2023;4,8927
2023-11-30;GM366_ERC366;2023-11-30T00:00:00-03:00;30;11;2023;4,9349
2023-12-01;GM366_ERC366;2023-12-01T00:00:00-03:00;1;12;2023;4,9185
2023-12-04;GM366_ERC366;2023-12-04T00:00:00-03:00;4;12;2023;4,9085
2023-12-05;GM366_ERC366;2023-12-05T00:00:00-03:00;5;12;2023;4,9516
2023-12-06;GM366_ERC366;2023-12-06T00:00:00-03:00;6;12;2023;4,9025
2023-12-07;GM366_ERC366;2023-12-07T00:00:00-03:00;7;12;2023;4,8943
2023-12-08;GM366_ERC366;2023-12-08T00:00:00-03:00;8;12;2023;4,9152
2023-12-11;GM366_ERC366;2023-12-11T00:00:00-03:00;11;12;2023;4,9434
2023-12-12;GM366_ERC366;2023-12-12T00:00:00-03:00;12;12;2023;4,947
